case,seed,f_value,stat_total,stat_gamma,stat_nu,int_PD,int_IC
1,44,0.15000000000000002,0.9077095091342926,0.9077095091342926,0.0,6.987530457021541e-12,3.9613807800791115e-11
1,44,0.2,0.6507580578327179,0.6507580578327179,0.0,9.205574022290092e-12,3.733738627306501e-11
1,44,0.25,0.4735864847898483,0.4735864847898483,0.0,1.1645841048381823e-11,3.4954919459702144e-11
1,44,0.30000000000000004,0.27658604085445404,0.27658604085445404,0.0,1.3810081646721903e-11,3.272151913972525e-11
1,44,0.35000000000000003,0.18125545978546143,0.18125545978546143,0.0,1.6301224350968495e-11,3.030032309008579e-11
1,44,0.4,0.08856132626533508,0.08856132626533508,0.0,1.8628102782608616e-11,2.7972578319378936e-11
1,44,0.45,0.024007931351661682,0.024007931351661682,0.0,2.094566643684449e-11,2.5651118665119467e-11
1,44,0.5,0.0,0.0,0.0,2.3261341302973253e-11,2.3326154283663365e-11
1,44,0.55,0.01785852015018463,0.01785852015018463,0.0,2.557820990833768e-11,2.0998700739992048e-11
1,44,0.6000000000000001,0.0733347237110138,0.0733347237110138,0.0,2.7931785868435506e-11,1.86559803160794e-11
1,44,0.65,0.1673756092786789,0.1673756092786789,0.0,3.026195171797633e-11,1.6324256958688865e-11
1,44,0.7000000000000001,0.29830288887023926,0.29830288887023926,0.0,3.2593080200782767e-11,1.3992596474989546e-11
1,44,0.75,0.45438627898693085,0.45438627898693085,0.0,3.4916895606514014e-11,1.1664599336444078e-11
1,44,0.8,0.5356194525957108,0.5356194525957108,0.0,3.6741905142476925e-11,9.609886168220419e-12
1,44,0.8500000000000001,0.8750317841768265,0.8750317841768265,0.0,3.956775649537222e-11,7.010243014154916e-12
1,44,0.9,1.1128811091184616,1.1128811091184616,0.0,4.188149909386379e-11,4.68993052662598e-12
1,44,0.9500000000000001,1.2022379338741302,1.2022379338741302,0.0,4.404991391524726e-11,2.4476149589625237e-12
1,44,1.0,1.9076941311359406,1.9076941311359406,0.0,4.657922410430717e-11,0.0
1,74,0.0,6.381367400288582,6.381367400288582,0.0,0.0,4.706043801053414e-11
1,74,0.05,5.804129540920258,5.804129540920258,0.0,2.325950001878557e-12,4.470634121247906e-11
1,74,0.1,5.254897132515907,5.254897132515907,0.0,4.646854114582031e-12,4.2353607296464927e-11
1,74,0.15000000000000002,4.732174932956696,4.732174932956696,0.0,6.967239791854059e-12,4.000088531922674e-11
1,74,0.2,4.23665951192379,4.23665951192379,0.0,9.288209189795727e-12,3.764822688142914e-11
1,74,0.25,3.7679442912340164,3.7679442912340164,0.0,1.1608635827393068e-11,3.529560872962946e-11
1,74,0.30000000000000004,3.3261684477329254,3.3261684477329254,0.0,1.3928703155896654e-11,3.294276999693979e-11
1,74,0.35000000000000003,2.9108191579580307,2.9108191579580307,0.0,1.6244899341485956e-11,3.059206713531003e-11
